350,34,9
350,34,129
350,34,136
350,34,137
331,129,33
331,129,34
331,129,64
331,129,256
331,129,320
398,6,11
131,393,39
131,393,51
131,393,99
131,393,291
260,35,217
303,143,3
250,2,137
426,386,131
426,386,387
297,179,73
297,179,201
361,145,40
94,34,137
259,11,295
151,41,80
506,0,0
13,8,35
107,181,9
107,181,73
151,9,4
151,9,16
151,9,20
151,9,33
151,9,34
256,3,143
256,3,173
256,3,271
256,3,301
256,3,391
256,3,395
256,3,399
256,3,421
256,3,425
256,3,429
293,130,257
145,289,195
255,218,168
40,9,31
40,9,151
40,9,167
40,9,179
40,9,181
83,429,139
235,166,266
203,291,129
257,137,55
257,137,59
257,137,115
257,137,179
466,1,0
417,451,131
114,129,320
115,425,131
10,7,143
10,7,271
10,7,395
399,139,33
191,186,104
191,186,296
143,7,10
303,136,34
19,13,15
344,33,9
344,33,11
344,33,25
344,33,41
344,33,73
344,33,80
344,33,129
344,33,131
344,33,136
344,33,145
344,33,161
344,33,193
33,185,121
33,185,123
393,2,3
393,2,33
318,138,257
318,138,259
318,138,289
156,33,80
143,293,137
331,13,35
75,0,0
350,138,7
350,138,37
350,138,259
350,138,289
131,131,297
47,31,9
47,31,13
175,202,416
431,188,9
363,154,44
330,33,25
330,33,145
107,145,40
17,169,115
97,155,301
60,9,3
60,9,7
60,9,11
60,9,19
60,9,20
60,9,33
60,9,34
60,9,35
60,9,37
60,9,49
60,9,131
60,9,161
174,1,0
163,481,193
2,33,219
2,33,249
301,19,40
391,3,4
391,3,9
391,3,136
391,3,256
391,3,260
59,33,136
120,49,41
395,35,136
55,133,11
393,51,41
138,259,135
138,259,387
139,38,9
72,3,271
72,3,301
72,3,391
72,3,421
431,158,42
180,74,165
176,33,25
176,33,73
176,33,137
176,33,139
176,33,145
176,33,193
450,416,195
286,42,25
286,42,145
417,201,35
417,201,51
137,299,151
450,162,457
104,33,25
104,33,73
104,33,137
104,33,139
104,33,145
104,33,193
495,362,162
19,41,57
19,41,153
19,41,169
19,41,177
19,41,185
3,391,395
160,64,161
504,34,9
504,34,129
504,34,136
45,0,0
122,1,0
506,160,64
506,160,65
368,129,3
368,129,11
368,129,33
368,129,34
368,129,41
368,129,67
368,129,97
368,129,131
368,129,161
368,129,259
368,129,289
368,129,320
88,0,0
88,0,3
88,0,33
395,259,130
474,34,9
474,34,129
474,34,136
121,41,20
120,137,35
428,66,161
129,0,0
129,0,3
129,0,9
129,0,33
129,0,129
438,10,5
438,10,9
438,10,13
438,10,129
438,10,133
177,41,11
177,41,27
55,8,0
153,0,0
132,11,47
132,11,167
132,11,295
31,35,136
138,295,139
233,99,129
495,234,160
495,234,176
11,140,35
495,62,42
219,33,0
219,33,16
219,33,64
183,394,386
6,129,331
6,129,361
6,129,451
6,129,481
147,301,11
43,140,3
454,138,7
454,138,37
57,24,33
185,83,137
336,33,25
336,33,73
336,33,137
336,33,139
336,33,145
336,33,169
336,33,193
446,170,65
446,170,74
446,170,104
446,170,194
446,170,224
57,137,98
57,137,290
170,168,115
191,242,33
15,0,0
99,201,161
123,9,4
355,74,165
132,2,137
65,33,155
65,33,185
179,41,80
240,9,7
240,9,37
169,3,260
355,296,147
178,162,457
130,257,139
130,257,163
278,137,35
302,3,9
302,3,129
420,74,165
481,35,136
387,259,133
255,182,42
130,35,157
130,35,457
12,3,139
12,3,143
12,3,169
12,3,173
12,3,271
12,3,301
12,3,391
12,3,395
12,3,421
12,3,425
106,162,457
73,59,61
36,137,107
36,137,115
36,137,227
36,137,295
36,137,299
36,137,355
36,137,419
419,3,136
385,0,0
385,0,3
385,0,33
25,41,51
25,41,147
25,41,163
25,41,177
25,41,179
363,129,0
363,129,64
363,129,256
361,163,129
63,148,35
63,148,42
135,267,7
135,267,131
135,267,133
135,267,135
137,355,163
252,34,9
252,34,129
252,34,136
167,11,260
265,7,15
67,143,271
498,136,3
498,136,33
498,136,34
406,1,0
459,166,42
459,166,74
459,166,266
133,169,115
62,1,0
355,25,41
131,392,35
28,0,0
28,0,3
28,0,9
28,0,33
28,0,129
426,134,11
426,134,267
133,331,163
133,331,167
227,416,138
47,149,35
340,129,67
340,129,97
340,129,259
340,129,289
296,0,0
296,0,3
296,0,9
296,0,33
296,0,129
13,7,267
145,288,131
147,32,9
26,37,75
26,37,139
255,170,1
255,170,257
338,162,457
195,33,25
195,33,80
195,33,136
480,3,13
480,3,133
159,33,64
187,184,104
346,33,9
346,33,129
7,2,137
105,241,161
10,4,11
363,183,9
0,129,363
0,129,483
423,129,64
265,35,152
265,35,200
29,10,5
124,136,35
19,12,11
167,265,130
294,1,9
294,1,129
22,41,153
431,488,129
170,386,387
193,35,140
193,35,392
99,137,34
99,137,38
99,137,50
246,40,9
246,40,17
246,40,25
246,40,129
246,40,145
41,0,0
41,0,3
41,0,129
169,91,37
154,289,131
192,3,271
192,3,301
192,3,391
192,3,421
175,186,104
13,43,151
13,43,181
331,0,0
107,33,136
422,1,0
391,259,130
372,42,157
489,242,168
489,131,256
35,11,141
425,113,137
129,67,421
165,137,98
165,137,290
96,128,35
387,131,41
387,131,297
30,44,27
161,195,417
361,25,35
63,172,74
67,41,115
295,9,4
295,9,16
295,9,20
243,488,162
208,0,0
208,0,3
208,0,33
104,177,105
293,10,5
214,42,13
214,42,133
15,47,25
15,47,153
131,163,361
19,40,25
19,40,145
404,3,9
404,3,11
404,3,13
404,3,41
404,3,129
404,3,131
404,3,133
404,3,136
404,3,161
404,3,260
404,3,265
404,3,385
191,302,138
425,146,42
160,65,163
160,65,169
425,35,136
51,153,41
14,15,15
217,129,67
217,129,97
491,302,3
260,139,295
189,59,9
227,329,35
424,3,9
424,3,11
424,3,13
424,3,129
424,3,131
424,3,133
424,3,136
424,3,260
424,3,265
424,3,385
299,137,34
424,146,297
174,34,137
203,263,137
258,9,31
258,9,61
258,9,151
258,9,181
507,362,162
177,40,17
235,510,170
352,161,201
135,0,0
72,32,137
186,40,19
186,40,25
186,40,49
186,40,145
11,143,271
470,168,19
470,168,49
470,168,67
470,168,97
259,163,457
252,168,35
252,168,67
252,168,97
430,42,25
430,42,145
114,137,11
114,137,34
114,137,35
114,137,41
114,137,131
114,137,161
161,457,163
133,35,152
133,35,200
15,3,136
15,3,260
15,3,385
422,3,9
422,3,129
170,56,57
235,232,176
169,241,97
132,3,139
132,3,143
132,3,169
132,3,173
132,3,271
132,3,301
132,3,391
132,3,395
132,3,421
132,3,425
308,162,457
65,32,137
37,27,45
391,289,137
188,8,35
387,258,129
139,421,67
235,188,42
73,169,115
83,0,0
257,163,457
187,46,14
447,422,3
361,185,49
248,48,41
163,9,20
25,40,19
25,40,49
334,34,137
267,39,137
267,39,153
182,1,0
129,139,295
291,131,392
291,131,393
422,2,137
161,139,271
219,298,134
57,59,13
57,59,141
271,137,34
184,33,9
184,33,11
184,33,25
184,33,73
184,33,80
184,33,129
184,33,131
184,33,136
184,33,145
184,33,193
49,43,157
244,104,161
244,104,177
131,395,391
45,9,19
45,9,20
45,9,34
142,9,19
142,9,35
142,9,49
376,160,67
376,160,73
376,160,97
376,160,193
41,43,151
420,137,35
328,3,13
328,3,133
328,3,265
328,3,385
13,6,11
168,49,57
168,49,105
3,129,361
3,129,481
254,170,257
254,170,266
254,170,296
254,170,386
254,170,416
129,299,151
129,299,159
55,194,417
183,9,0
183,9,4
183,9,16
244,9,3
244,9,33
96,0,0
96,0,3
96,0,9
96,0,33
96,0,129
149,107,161
300,9,19
300,9,49
449,130,257
414,1,0
425,99,129
502,168,17
502,168,65
158,10,7
158,10,37
300,19,41
91,37,10
171,397,3
10,5,43
10,5,139
105,129,34
105,129,259
105,129,320
183,363,129
161,0,0
161,0,3
161,0,9
289,203,167
289,203,421
259,385,195
29,9,20
29,9,34
29,9,35
195,289,145
90,9,7
90,9,37
502,0,0
9,37,91
318,136,3
318,136,33
318,136,34
66,161,203
66,161,233
66,161,457
146,9,7
146,9,19
146,9,35
146,9,37
146,9,43
146,9,49
419,394,134
193,34,137
350,136,3
350,136,33
350,136,34
350,136,35
99,136,3
99,136,33
488,130,259
488,130,289
47,25,40
464,0,0
316,10,7
316,10,13
316,10,37
316,10,133
430,2,9
430,2,129
121,19,137
175,298,146
348,138,295
226,224,225
362,1,0
49,73,165
138,257,131
138,257,163
419,393,3
183,416,67
420,0,0
20,3,395
20,3,425
427,3,4
33,121,185
187,298,134
137,11,39
19,43,157
481,73,35
19,265,135
375,290,131
145,163,331
145,163,361
259,423,203
51,9,20
164,42,157
112,41,27
112,41,57
112,41,147
112,41,177
297,137,38
297,137,50
226,33,25
226,33,137
226,33,145
436,74,161
436,74,165
362,130,265
362,130,385
36,0,0
36,0,3
36,0,9
36,0,33
36,0,129
477,152,41
35,200,161
2,3,399
2,3,429
201,161,98
201,161,99
486,130,9
486,130,129
486,130,257
486,130,265
486,130,385
259,395,167
259,395,391
352,162,457
233,97,160
72,33,91
72,33,121
72,33,139
72,33,155
72,33,169
72,33,185
72,33,203
72,33,211
