131,291,141
131,291,153
131,291,201
131,291,393
157,0,0
289,136,35
41,50,137
259,391,139
259,391,395
33,131,395
419,0,0
183,43,9
9,131,419
200,0,0
200,0,3
200,0,33
33,43,157
137,161,99
59,129,320
155,47,13
11,169,241
419,9,20
249,169,3
195,161,41
195,161,105
141,33,80
141,33,137
417,99,137
417,99,153
3,0,0
3,0,3
3,0,9
3,0,33
3,0,129
425,227,193
299,3,136
31,13,10
181,107,129
181,107,133
181,107,137
181,107,145
181,107,161
385,139,295
4,33,219
4,33,249
41,163,451
143,35,136
9,11,167
161,320,131
271,143,3
271,143,7
271,143,11
271,143,35
271,143,259
15,39,137
15,39,201
459,167,9
225,227,385
225,227,393
173,3,4
173,3,256
173,3,260
167,203,289
185,0,0
131,393,39
131,393,51
131,393,99
131,393,291
260,35,217
151,385,35
211,289,130
303,143,3
135,137,98
135,137,290
41,11,135
9,163,451
9,163,481
297,153,35
297,153,51
289,147,297
297,179,73
297,179,201
33,169,91
33,169,211
11,167,331
105,0,0
241,107,133
162,73,165
162,73,177
73,47,31
259,11,295
151,41,80
105,145,289
107,181,9
107,181,73
0,3,399
0,3,429
129,320,163
25,61,43
25,61,59
265,161,457
331,13,35
145,289,195
40,9,31
40,9,151
40,9,167
40,9,179
40,9,181
7,10,13
7,10,133
233,51,9
133,11,15
133,11,39
133,11,43
133,11,45
133,11,47
47,0,0
241,33,9
241,33,16
241,33,64
241,33,80
241,33,136
363,183,9
257,137,55
257,137,59
257,137,115
257,137,179
395,7,10
417,451,131
37,139,271
37,139,391
38,11,141
459,34,136
195,425,19
195,425,51
131,260,11
97,225,225
265,59,61
177,137,98
177,137,290
9,3,391
9,3,421
16,9,31
16,9,47
16,9,59
16,9,61
16,9,63
16,9,151
16,9,167
16,9,179
16,9,181
16,9,183
291,129,320
59,173,67
481,243,41
47,9,4
47,9,16
47,9,20
13,169,115
179,129,320
115,425,131
45,35,152
45,35,200
10,7,143
10,7,271
10,7,395
177,107,133
177,107,141
159,47,9
162,257,131
162,257,139
399,139,33
97,137,38
97,137,50
139,301,19
200,35,137
200,35,140
200,35,392
421,107,145
130,265,151
130,265,167
130,265,179
303,11,4
16,0,0
16,0,3
16,0,9
16,0,33
16,0,129
143,7,10
19,13,15
7,137,98
7,137,290
161,11,15
33,185,121
33,185,123
41,169,211
417,0,0
421,131,320
259,143,47
259,143,271
481,35,136
139,33,80
203,39,9
33,80,169
75,0,0
97,243,425
33,193,481
129,227,481
129,227,489
131,131,297
5,43,157
47,31,9
47,31,13
168,168,115
295,139,260
153,35,136
153,35,140
153,35,392
10,9,61
10,9,151
10,9,167
10,9,179
10,9,181
17,169,115
97,155,301
49,163,457
42,129,67
42,129,97
42,129,259
42,129,289
4,11,159
4,11,189
4,11,303
4,11,423
140,0,0
140,0,3
140,0,33
163,481,193
301,19,40
161,203,421
19,136,35
59,33,136
387,419,193
387,419,201
395,35,136
217,7,11
143,299,145
10,133,107
10,133,299
10,133,331
138,259,135
138,259,387
139,38,9
51,136,3
51,136,33
155,9,34
425,67,160
297,130,257
33,211,425
417,201,35
417,201,51
42,5,11
42,5,139
41,115,169
4,129,363
4,129,483
225,161,11
225,161,75
145,299,143
145,299,151
451,419,129
451,419,131
451,419,137
451,419,193
451,419,385
419,193,160
203,291,129
249,249,33
137,299,151
130,385,227
130,385,419
130,385,451
160,73,167
160,73,179
160,73,181
159,3,256
136,34,137
331,129,33
331,129,34
331,129,64
331,129,256
331,129,320
260,131,299
260,131,419
193,160,67
193,160,97
55,133,11
165,10,5
387,0,0
387,130,257
295,395,131
363,129,0
363,129,64
363,129,256
3,391,395
31,143,259
45,0,0
160,64,161
7,267,135
167,201,33
393,35,136
393,35,152
393,35,200
299,155,37
139,271,7
47,141,3
385,35,152
385,35,200
243,161,64
153,63,43
227,0,0
155,303,11
155,303,131
361,35,136
267,3,133
267,3,136
267,3,260
291,393,131
423,203,33
121,41,20
67,165,75
395,423,11
395,423,131
195,129,34
195,129,289
195,129,320
17,35,395
17,35,397
17,35,425
17,35,457
31,303,131
227,201,33
57,40,17
64,129,107
64,129,227
64,129,299
64,129,331
64,129,361
64,129,363
64,129,419
64,129,451
64,129,481
64,129,483
185,99,129
177,41,11
177,41,27
141,3,260
43,151,265
153,0,0
227,9,20
42,137,35
31,35,136
289,11,295
5,11,47
5,11,143
5,11,167
5,11,173
143,271,3
143,271,7
138,295,139
233,99,129
131,267,135
19,137,98
19,137,290
97,41,115
320,131,395
320,131,425
193,139,295
11,140,35
140,35,137
140,35,152
140,35,200
73,0,0
73,0,3
73,0,33
219,33,0
219,33,16
219,33,64
299,137,34
147,301,11
40,145,107
40,145,299
40,145,361
131,423,203
131,423,395
43,140,3
391,3,4
391,3,9
391,3,136
391,3,256
391,3,260
355,33,73
355,33,193
97,177,105
57,153,35
57,153,291
121,59,13
57,137,98
57,137,290
331,173,19
483,163,9
195,160,65
15,0,0
75,160,65
138,0,0
138,0,3
138,0,9
138,0,33
138,0,129
123,9,4
161,225,225
397,139,35
0,33,219
0,33,249
137,59,61
265,131,163
265,131,291
265,131,387
265,131,417
265,131,419
57,33,80
57,33,136
57,33,193
65,33,155
65,33,185
9,33,211
9,33,241
267,135,11
267,135,259
267,135,265
267,135,267
179,41,80
73,161,99
73,161,163
73,161,195
73,161,225
73,161,227
183,363,129
169,3,260
33,137,115
33,137,295
15,9,20
15,9,34
15,9,49
320,0,0
320,0,3
320,0,9
320,0,33
320,0,129
173,51,9
130,257,139
130,257,163
17,33,203
17,33,233
51,137,34
51,137,98
51,137,290
65,137,47
65,137,55
65,137,167
65,137,295
161,107,181
131,290,137
115,129,64
115,129,256
115,129,320
387,259,133
163,137,34
163,137,38
163,137,50
163,137,98
163,137,290
393,483,163
34,129,331
34,129,361
34,129,451
34,129,481
271,11,20
131,41,57
130,35,157
130,35,457
155,41,20
73,59,61
419,3,136
141,39,11
385,0,0
385,0,3
385,0,33
385,459,167
25,41,51
25,41,147
25,41,163
25,41,177
25,41,179
391,419,193
35,397,139
163,320,129
57,51,137
57,51,393
43,0,0
43,0,129
147,41,41
147,41,57
361,163,129
397,37,11
225,233,49
225,233,51
135,267,7
135,267,131
135,267,133
135,267,135
177,201,35
177,201,291
129,483,483
131,387,387
259,173,91
151,395,259
137,355,163
303,129,64
145,227,481
167,11,260
225,0,0
25,163,451
25,163,481
265,7,15
67,143,271
51,201,161
59,153,33
189,107,129
155,39,9
11,161,225
42,162,457
73,37,27
129,331,167
243,136,34
133,169,115
355,25,41
15,11,161
15,11,165
131,392,35
25,59,61
25,59,173
157,59,41
59,0,0
40,3,143
40,3,271
40,3,391
40,3,395
40,3,421
385,131,43
385,131,267
385,131,291
385,131,297
385,131,299
167,0,0
133,331,163
133,331,167
290,0,0
290,0,9
290,0,129
152,33,11
152,33,25
152,33,41
152,33,43
152,33,73
152,33,80
152,33,131
152,33,136
152,33,145
152,33,161
152,33,163
152,33,193
417,131,11
417,131,267
75,37,25
173,123,41
173,123,161
13,7,267
217,33,16
217,33,64
181,203,289
385,107,181
195,419,385
195,419,393
185,121,33
185,121,49
227,425,19
137,55,43
233,35,136
165,99,137
165,99,201
169,115,137
169,115,168
169,115,169
133,10,7
133,10,37
47,3,136
162,65,161
162,65,169
217,9,19
217,9,49
195,33,25
195,33,80
195,33,136
9,7,271
105,153,35
105,153,39
13,0,0
13,0,3
13,0,33
159,33,64
136,0,0
136,0,3
136,0,9
136,0,33
136,0,129
265,169,115
7,265,147
35,425,211
421,97,137
297,19,13
423,136,34
481,129,3
481,129,34
481,129,64
481,129,256
481,129,320
451,35,136
47,155,289
9,61,59
173,0,0
105,241,161
173,11,20
61,123,161
257,129,107
257,129,227
3,421,203
10,4,11
195,0,0
97,136,35
259,137,38
259,137,50
0,129,363
0,129,483
457,0,0
423,129,64
265,35,152
265,35,200
151,35,136
291,137,34
291,137,38
291,137,50
115,0,0
295,137,34
7,136,35
155,3,260
67,421,139
67,421,203
395,167,73
387,393,35
387,393,51
179,137,34
35,140,11
145,489,227
37,43,157
73,160,67
73,160,97
45,27,13
45,27,37
45,27,41
45,27,45
177,99,137
177,99,393
161,169,91
256,131,303
256,131,423
256,131,459
256,131,489
185,35,136
39,136,3
39,136,33
193,35,140
193,35,392
49,169,91
49,169,211
489,34,136
129,481,227
99,137,34
99,137,38
99,137,50
203,423,11
203,423,131
41,0,0
41,0,3
41,0,129
169,91,37
9,47,31
9,47,159
137,98,161
35,217,169
295,138,138
295,138,168
41,59,61
153,34,9
153,34,129
11,189,59
11,189,107
13,43,151
13,43,181
91,161,320
421,139,3
165,11,11
165,11,15
107,33,136
225,481,131
320,161,203
320,161,233
391,259,130
200,161,99
75,137,38
75,137,50
297,151,11
137,107,181
19,139,301
19,139,421
35,131,393
417,227,193
417,227,201
489,131,256
35,11,141
289,193,225
168,19,45
168,19,297
451,425,19
129,35,157
129,35,457
157,47,11
193,481,163
193,481,227
129,67,421
5,139,295
483,129,0
483,129,64
483,129,256
225,241,41
165,0,0
225,160,65
27,35,140
27,35,392
301,11,20
267,391,131
161,195,417
35,163,457
3,385,451
67,41,115
129,43,31
129,43,61
295,9,4
295,9,16
295,9,20
136,35,143
136,35,155
136,35,157
136,35,173
136,35,185
136,35,203
136,35,233
136,35,395
136,35,425
136,35,457
11,11,165
73,131,457
392,35,137
392,35,152
392,35,200
129,131,299
189,34,136
15,47,25
15,47,153
201,39,11
19,40,25
19,40,145
165,9,19
165,9,20
165,9,34
211,33,9
211,33,16
211,33,64
211,33,80
211,33,136
387,3,13
387,3,136
387,3,260
67,385,387
303,155,33
91,7,137
20,9,31
20,9,43
20,9,47
20,9,59
20,9,61
20,9,151
20,9,163
20,9,167
20,9,179
20,9,181
10,35,157
10,35,457
425,131,320
160,65,163
160,65,169
159,11,4
417,35,152
417,35,200
425,35,136
145,40,19
145,40,49
157,33,16
157,33,64
157,33,80
51,153,41
217,129,67
217,129,97
260,139,295
189,59,9
177,361,131
34,0,0
34,0,3
34,0,9
34,0,33
34,0,129
385,34,137
3,399,399
227,161,80
173,67,160
425,0,0
35,185,121
45,137,98
45,137,290
193,0,0
193,0,3
193,0,33
393,51,41
241,233,33
241,233,35
241,233,49
241,233,97
241,233,161
80,41,59
80,41,179
61,9,3
61,9,4
61,9,16
61,9,20
61,9,34
227,481,129
227,481,193
291,219,169
193,43,31
193,43,61
417,211,41
271,167,73
75,181,41
265,0,0
265,0,3
265,0,33
91,41,20
177,40,17
162,137,35
131,417,195
179,361,129
179,361,145
33,203,421
33,203,423
135,0,0
121,49,40
489,227,129
67,173,59
67,173,91
11,143,271
133,107,181
133,107,185
13,159,299
385,299,151
133,75,165
177,33,73
177,33,80
177,33,136
41,27,45
387,391,11
193,97,177
31,43,129
165,203,289
165,203,291
40,33,91
40,33,155
40,33,203
40,33,211
40,33,241
33,129,331
33,129,451
267,129,34
267,129,97
267,129,320
131,457,163
133,259,387
133,35,152
133,35,200
193,131,457
211,41,20
139,260,3
105,33,80
105,33,136
105,33,145
15,3,136
15,3,260
15,3,385
299,129,64
299,129,256
299,129,320
137,295,139
179,393,3
129,107,181
129,107,189
265,130,259
265,130,289
169,241,97
7,43,157
265,19,45
25,139,295
419,451,129
419,451,385
137,41,51
393,183,43
33,136,35
9,63,63
73,49,57
37,27,45
163,0,0
163,0,9
459,3,4
265,139,295
291,153,41
57,41,131
57,41,147
421,67,160
115,168,138
115,168,168
139,421,67
33,16,41
17,9,47
17,9,167
181,41,80
73,169,115
9,31,47
361,185,49
257,163,457
13,27,45
163,9,20
167,459,131
167,459,161
25,40,19
25,40,49
165,3,136
165,3,260
165,3,265
65,129,299
65,129,419
